"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000172270.14",7842.7589747004,0.088250171034417,0.0503797022017345,1.75170092671526,0.0798252474661197,0.1330420791102
"ENSG00000266927.2",2.28480251684876,4.11093164200039,2.44895228080659,1.67864914078538,0.0932204434111183,0.153147871318266
"ENSG00000115255.6",209.863427852187,-0.374568869921449,0.229170639984737,-1.63445400312359,0.102163556887639,0.165476183691246
"ENSG00000267755.1",1.71964221385904,-4.73846840257101,3.00325974107099,-1.57777508810518,0.114617288872784,0.183069280838475
"ENSG00000267372.1",1.40749722005685,-4.44631655181682,2.9806476769411,-1.49172832006092,0.135770381742862,0.213884847951084
"ENSG00000225373.4",11.5941278721789,1.39037441830342,0.980670987923523,1.41777867952167,0.156255390676909,0.24282932334925
"ENSG00000105549.6",4.34999436029108,-2.34199055078134,1.67668580563917,-1.39679750547453,0.162474472658133,0.249127524742471
"ENSG00000207357.1",2.81529132840355,-2.83453193206764,2.07769622430663,-1.36426677726364,0.172483618069928,0.260994948395285
"ENSG00000267007.1",2.83107061671954,-2.79654632048809,2.07187544049669,-1.34976565956961,0.177091163361436,0.264486802422924
"ENSG00000261526.1",23.4384550270322,0.891920056398761,0.677563751415248,1.31636330092302,0.188052133888883,0.270324942465269
"ENSG00000267161.1",42.9153719656262,0.657901569342451,0.497349037592054,1.32281661291178,0.185896371167125,0.270324942465269
"ENSG00000267244.1",1.99499487045672,-3.35317151486671,2.52235974135764,-1.32937877967474,0.183723035185201,0.270324942465269
"ENSG00000133275.11",688.32448188105,-0.16260093964216,0.128856216145366,-1.26187889499041,0.206992367368786,0.293878052437165
"ENSG00000198858.5",346.554532426522,-0.22383243242899,0.182037469288986,-1.22959538661601,0.218848658468601,0.306921899071819
"ENSG00000181781.5",3.01107292640836,-2.20876281077063,1.97118157943674,-1.12052731915331,0.2624891175555,0.363354606678881
"ENSG00000267600.1",8.50480818569929,1.24113333483224,1.11442090881491,1.11370248441594,0.265406843139356,0.363354606678881
"ENSG00000105556.6",138.226489832754,0.290032208343963,0.270095815904281,1.07381229647314,0.282906817603977,0.382756282640675
"ENSG00000099804.4",706.842889619132,-0.12872566761326,0.122946007094723,-1.04700974562016,0.295095083409788,0.394603890606111
"ENSG00000266926.1",2.30050978921254,2.40320333029692,2.3668300840005,1.01536791616022,0.309930480920105,0.408919697722681
"ENSG00000272098.1",81.6033520358936,0.362243734516903,0.358966499331183,1.00912964076544,0.312912464344312,0.408919697722681
"ENSG00000267125.1",0.719640334513234,-3.47380933107152,3.86374785053388,-0.899077648297242,0.368611302777582,0.47629550358901
"ENSG00000267639.2",0.751423783482853,-3.52855169993358,4.12865770268292,-0.854648642254993,0.392745690367516,0.501841715469604
"ENSG00000267305.1",2.38678293880398,-1.7754462190295,2.19418745397,-0.809158860067833,0.41842377532037,0.528777298481786
"ENSG00000240846.1",9.01266276155408,0.844448334761528,1.06072294595887,0.796106408349793,0.42597018971841,0.532462737148013
"ENSG00000213638.4",32.4142300378641,-0.406742335553165,0.561008686807906,-0.725019674592735,0.468439960496909,0.579253714592952
"ENSG00000185198.7",0.860563327654158,2.70409166079933,3.88816238378057,0.69546777986419,0.486762196423451,0.595506942432945
"ENSG00000267666.1",7.46291096329247,-0.733837312915104,1.13623393184563,-0.645850552731781,0.518376145298971,0.627507965361912
"ENSG00000252933.1",0.712119594597303,2.42757441787972,3.81939884904786,0.635590707811226,0.525043227569647,0.62895803302614
"ENSG00000267493.2",3.16047934028699,0.973639415361644,1.78528666407016,0.545368671013263,0.585499983000441,0.694149464381966
"ENSG00000267020.1",0.532117284908479,2.0075950096445,4.29768436725281,0.467134121095963,0.640403923398943,0.749991997964262
"ENSG00000272448.1",0.524227640750487,1.98778181117782,4.32295454993189,0.459820196631292,0.645645285204017,0.749991997964262
"ENSG00000261204.1",0.540006929066471,2.02761759039983,4.70504493253109,0.430945425490139,0.666508052848682,0.766484260775984
"ENSG00000070423.13",364.058924172384,-0.0599519016507472,0.171077856068002,-0.350436362885662,0.726011240744353,0.806450464166434
"ENSG00000222720.1",1.0638656655749,-1.05596064841591,3.05154569702416,-0.346041237214856,0.729311724115731,0.806450464166434
"ENSG00000248015.2",62.7046233915022,-0.153474428075872,0.424395930421885,-0.361630301033532,0.717628318112713,0.806450464166434
"ENSG00000266933.1",1.94809792570303,0.773106583512436,2.20675003695917,0.35033717936525,0.726085665980356,0.806450464166434
"ENSG00000267073.1",0.360004619377647,1.4418971010468,4.89014168187662,0.294857939677008,0.76810240343885,0.83053199042038
"ENSG00000267715.1",0.352114975219655,1.41275039619207,4.89226913235808,0.288772011099709,0.772755851956353,0.83053199042038
"ENSG00000269169.1",0.360004619377647,1.4418971010468,4.89014168187662,0.294857939677008,0.76810240343885,0.83053199042038
"ENSG00000267237.2",5.96264726396001,-0.31808508529585,1.30512173151125,-0.243720625912441,0.807447197818522,0.859781738417871
"ENSG00000267588.2",3.65203286719829,-0.392198166267074,1.76658254420334,-0.222009533352397,0.824306461973663,0.868915493021876
"ENSG00000272473.1",1.80776870914182,0.511492331159093,2.39862340183381,0.213244117758563,0.831136558542664,0.868915493021876
"ENSG00000207507.1",1.57997878982974,0.353775426598201,2.57756614710379,0.137251735322374,0.89083181893122,0.922933866460273
"ENSG00000099821.9",456.178658256808,0.0187855541601969,0.152034805725102,0.123560878514645,0.901662969468566,0.92581465615076
"ENSG00000141934.5",107.615304764837,0.0200672766437507,0.318781578977009,0.0629499254886305,0.949806378855589,0.966617111224715
"ENSG00000115257.11",53.5090336406995,-0.00987925690257314,0.452490233365539,-0.0218330831785982,0.982581103911518,0.982581103911518
"ENSG00000267029.3",0.71993722280309,-0.0958764256400456,3.89826843303286,-0.0245946186844433,0.980378311670527,0.982581103911518
"ENSG00000176695.5",0,NA,NA,NA,NA,NA
"ENSG00000180846.4",0,NA,NA,NA,NA,NA
"ENSG00000205922.4",0.172112665530832,0.403048289127309,4.99584451155481,0.0806767080510822,0.935699060705326,NA
"ENSG00000213726.4",0,NA,NA,NA,NA,NA
"ENSG00000222329.1",0,NA,NA,NA,NA,NA
"ENSG00000233630.4",0,NA,NA,NA,NA,NA
"ENSG00000239367.2",0,NA,NA,NA,NA,NA
"ENSG00000252539.1",0,NA,NA,NA,NA,NA
"ENSG00000265767.1",0,NA,NA,NA,NA,NA
"ENSG00000266399.1",0.180002309688824,0.435667773731519,4.99354206049545,0.0872462409354961,0.930475784508895,NA
"ENSG00000266945.2",0,NA,NA,NA,NA,NA
"ENSG00000266971.1",0.180002309688824,0.435667773731519,4.99354206049545,0.0872462409354961,0.930475784508895,NA
"ENSG00000266990.1",0,NA,NA,NA,NA,NA
"ENSG00000267124.2",0.172112665530832,0.403048289127309,4.99584451155481,0.0806767080510822,0.935699060705326,NA
"ENSG00000267141.1",0.172112665530832,0.403048289127309,4.99584451155481,0.0806767080510822,0.935699060705326,NA
"ENSG00000267159.1",0,NA,NA,NA,NA,NA
"ENSG00000267232.1",0.343928442771808,-2.45438348415416,4.9942591243659,-0.491440957114091,0.623114602172163,NA
"ENSG00000267290.1",0.172112665530832,0.403048289127309,4.99584451155481,0.0806767080510822,0.935699060705326,NA
"ENSG00000267310.1",0,NA,NA,NA,NA,NA
"ENSG00000267443.1",0,NA,NA,NA,NA,NA
"ENSG00000267447.1",0,NA,NA,NA,NA,NA
"ENSG00000267616.1",0,NA,NA,NA,NA,NA
"ENSG00000267736.1",0,NA,NA,NA,NA,NA
"ENSG00000267792.1",0,NA,NA,NA,NA,NA
"ENSG00000271846.1",0,NA,NA,NA,NA,NA
